id,title,views,lyric_url,art_url,release_date
139548,Guns & Roses,19063.0,https://genius.com/Vince-staples-and-larry-fisherman-guns-and-roses-lyrics,https://images.genius.com/173597e45e5455a1a391b4f36d86149d.500x500x1.jpg,2013-06-20
408956,Happy,18986.0,https://genius.com/Mac-miller-happy-lyrics,https://images.genius.com/174547421f5bddfb0be3c47fd2fb3eab.375x375x1.jpg,2014-04-20
49252,Face in the Crowd,18653.0,https://genius.com/Mac-miller-face-in-the-crowd-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg,2010-08-13
175882,Intro,17767.0,https://genius.com/Vince-staples-and-larry-fisherman-intro-lyrics,https://images.genius.com/fc68c3a62ee50180ec55ee10a8e77b7a.620x620x1.jpg,2013-06-20
66057,Travelin’ Man ’09,17617.0,https://genius.com/Mac-miller-travelin-man-09-lyrics,https://images.genius.com/4186ee36b844bd7bbde71da3b370390b.500x500x1.jpg,2009-12-16
174988,Stuck in My Ways,16914.0,https://genius.com/Vince-staples-and-larry-fisherman-stuck-in-my-ways-lyrics,https://images.genius.com/dded06b7b6c07446ec94fa6901710394.500x500x1.jpg,2013-06-19
117377,Confessions of a Cash Register (Ft. Prodigy of Mobb Deep),16768.0,https://genius.com/Mac-miller-confessions-of-a-cash-register-lyrics,https://images.genius.com/53e4e87c6f847576cfd74cb587b2a434.500x500x1.jpg,2016-02-10
153481,Avocado,16401.0,https://genius.com/Larry-fisherman-avocado-lyrics,https://images.genius.com/f3f982dc4febcf02be352a650ca2b1ea.375x375x1.jpg,2013-03-04
77938,Pas grave,16115.0,https://genius.com/Vald-pas-grave-lyrics,https://images.genius.com/e1536777f5491d35415b9cbe6b2cc47f.980x735x1.jpg,2012-01-29
455577,The Star Room (Original Demo) (Ft. Earl Sweatshirt),15602.0,https://genius.com/Mac-miller-the-star-room-original-demo-lyrics,https://images.genius.com/c97dc009b7b1ff0982e14799c3dd3042.375x375x1.jpg,2013-06-18
168673,Killin' Y'all (Ft. Ab-Soul),15429.0,https://genius.com/Vince-staples-and-larry-fisherman-killin-yall-lyrics,https://images.genius.com/8fc08d46131f85e24cc71f422b2aa5bb.660x660x1.jpg,2013-06-11
5563,In the Air,15362.0,https://genius.com/Mac-miller-in-the-air-lyrics,https://images.genius.com/608ff36f2148e5173905f0495ed3ed51.1000x1000x1.jpg,2011-03-11
51345,Family First (Ft. Talib Kweli),15066.0,https://genius.com/Mac-miller-family-first-lyrics,https://images.genius.com/781a2ead216a063ed9bf5ff4df530fd8.275x275x1.jpg,2011-06-20
2280491,Pet Sounds (Ft. Sean Price),14828.0,https://genius.com/Mac-miller-pet-sounds-lyrics,https://images.rapgenius.com/a31e9f14a0afa24632354e839870c62e.587x583x1.jpg,2015-08-12
455054,Melt (Ft. ScHoolboy Q),14524.0,https://genius.com/Mac-miller-melt-lyrics,https://images.genius.com/495c5a4e1c789e7d735cb2ec38c16b7c.381x381x1.jpg,2014-06-19
81815,I Think I’m in Love,14468.0,https://genius.com/Mac-miller-i-think-im-in-love-lyrics,https://images.genius.com/913abea8c3ed87eae0718c357cb1589a.600x600x1.jpg,2009-08-31
65180,Get Em Up,14253.0,https://genius.com/Mac-miller-get-em-up-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg,2010-08-13
151612,21 & Over (Ft. Mac Miller & Sean Price),14084.0,https://genius.com/Statik-selektah-21-and-over-lyrics,https://images.genius.com/276f4502d91e3228cb8203a612295696.1000x1000x1.jpg,2013-05-13
56285,Ride Around,14074.0,https://genius.com/Mac-miller-ride-around-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg,2010-08-13
2343663,Creatures of the Night (Ft. Delusional Thomas & Mac Miller),13944.0,https://genius.com/Njomza-creatures-of-the-night-lyrics,https://images.genius.com/c45be13bc22d84f4ea0f6f5af6398b17.500x500x1.jpg,2015-10-30
4208,Cruise Control (Ft. Wiz Khalifa),13822.0,https://genius.com/Mac-miller-cruise-control-lyrics,https://images.genius.com/4186ee36b844bd7bbde71da3b370390b.500x500x1.jpg,2009-12-16
197259,CPR,13821.0,https://genius.com/Mac-miller-and-dj-jazzy-jeff-cpr-lyrics,https://images.genius.com/52d3a85cec6e9d56b793222f3de05a94.500x500x1.jpg,2013-04-20
128723,Life Can Wait,13788.0,https://genius.com/Larry-lovestein-and-the-velvet-revival-life-can-wait-lyrics,https://images.genius.com/032ec0067eeb5bcb3178ba4b108c0c52.375x375x1.jpg,2012-11-21
56509,Paper Route (Ft. Chevy Woods),13763.0,https://genius.com/Mac-miller-paper-route-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg,2010-08-13
5861683,Ayye,13756.0,https://genius.com/Mac-miller-ayye-lyrics,https://images.genius.com/1f25b35343a4df768486e88c2c47d866.999x999x1.png,2020-08-13
93041,These Dayz (Dope Awprah),13679.0,https://genius.com/Mac-miller-these-dayz-dope-awprah-lyrics,https://images.genius.com/f7a940a7d3c33a920a10b17022a55211.500x500x1.jpg,2012-10-15
86846,Black Acura (Ft. Mac Miller & Raven Sorvino),13479.0,https://genius.com/Pac-div-black-acura-lyrics,https://images.genius.com/b0ac15de5f1bb2b86cc88ed4b39d5c35.1000x1000x1.png,2012-08-29
5483,Down the Rabbit Hole,13421.0,https://genius.com/Mac-miller-down-the-rabbit-hole-lyrics,https://images.genius.com/05f898e9488becec66cf9eeae932e32a.275x275x1.jpg,2011-03-11
57169,Extra Extra (Ft. HALO & Mac Miller),13390.0,https://genius.com/Rapsody-extra-extra-lyrics,https://images.genius.com/5e6588a29f29907f15b95dde5d7bbb42.600x600x1.jpg,2011-04-06
92180,Triple Double (Ft. Curren$y & Mac Miller),13147.0,https://genius.com/French-montana-triple-double-lyrics,https://images.genius.com/93791d19fa197fab86d6278641d564df.500x500x1.jpg,2012-11-20
57312,"I Love Life, Thank You",13066.0,https://genius.com/Mac-miller-i-love-life-thank-you-lyrics,https://images.genius.com/986f803b4d2b7fff1f43a7344f02fb6e.375x375x1.jpg,2011-10-10
