id,title,views,release_date,user_interest,album_name,spotify_link,lyric_url,art_url
2057099,The Sun (Fred Cherry Eclipse Remix),,2008-09-22,,Tame Impala H.I.T.S. 003,,https://genius.com/Tame-impala-the-sun-fred-cherry-eclipse-remix-lyrics,https://images.genius.com/31e9b3dce82e1b07af27fb7ee4968e66.800x800x1.jpg
5148635,Tomorrow's Dust,87310,2020-02-14,11,The Slow Rush,,https://genius.com/Tame-impala-tomorrows-dust-lyrics,https://images.genius.com/a74051159decca8ebdbba7c499616e3f.1000x1000x1.jpg
375122,Unicorn,8216,,6,,,https://genius.com/A-ap-rocky-unicorn-lyrics,https://images.genius.com/f20bb1eec5e435894d2818613d46265e.1000x1000x1.jpg
3061313,Vital Signs,23286,,3,,,https://genius.com/Tame-impala-vital-signs-lyrics,https://images.genius.com/bd44ce4719d01b455f0141f59d8a38ac.480x360x1.jpg
1169731,Wander,5178,2008-10-11,1,Innerspeaker (Collector’s Edition),,https://genius.com/Tame-impala-wander-lyrics,https://images.genius.com/5a0aa7e7ea6d9f7cc684663b0a8121d6.300x300x1.jpg
2427939,Waves (Tame Impala Remix),66971,2016-02-25,6,Rogue Waves,,https://genius.com/Miguel-waves-tame-impala-remix-lyrics,https://images.genius.com/fbf90fe9bffbc7af78ecfe66d697e5a1.1000x1000x1.jpg
3024909,When The Feeling's In The Core,,2010-07-08,,,,https://genius.com/Tame-impala-when-the-feelings-in-the-core-lyrics,https://images.genius.com/d2eddc835098bdfd15383f16ab867d84.657x660x1.jpg
4038997,Whiplash (Ft. Tame Impala),7316,2019-01-30,2,Bebey,,https://genius.com/Theophilus-london-whiplash-lyrics,https://images.genius.com/31159f9bd16ceae467ad11a4cd8c35bd.750x750x1.jpg
93158,Why Won’t They Talk to Me?,94260,2012-10-05,33,Lonerism ,,https://genius.com/Tame-impala-why-wont-they-talk-to-me-lyrics,https://images.genius.com/ce396f80a55e764c3fe03da68343bd4a.1000x1000x1.jpg
1445179,Why Won't You Make Up Your Mind?,55659,2011-01-11,6,Innerspeaker,,https://genius.com/Tame-impala-why-wont-you-make-up-your-mind-lyrics,https://images.genius.com/6b293f5822fd78fb33327d961ba72901.500x500x1.jpg
2186605,Why Won’t You Make Up Your Mind? (Erol Alkan Rework),,2014-06-27,,Innerspeaker (Collector’s Edition),,https://genius.com/Tame-impala-why-wont-you-make-up-your-mind-erol-alkan-rework-lyrics,https://images.genius.com/747ad27a932770c92bbaf9c4babd36ba.640x640x1.jpg
4104958,Why Won't You Make Up Your Mind? - Live,,2014-04-19,,Live Versions,,https://genius.com/Tame-impala-why-wont-you-make-up-your-mind-live-lyrics,https://images.genius.com/5cadcf210a2a88085b2544f1a36b328a.600x600x1.jpg
2165828,Yes I'm Changing,496601,2015-07-17,64,Currents,,https://genius.com/Tame-impala-yes-im-changing-lyrics,https://images.genius.com/23551f8ae688834aa834eba569d5bb78.1000x1000x1.jpg
